,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
226,https://www.carsales.com.au/cars/details/2019-ford-mondeo-ambiente-md-auto-my18-75/OAG-AD-21453411/?Cr=226,2019 Ford Mondeo Ambiente MD Auto MY18.75,2019,MY18.75,,26975,"$26,975*",Excl. Govt. Charges,57206,OAG-AD-21453411,dealer,Ford,Mondeo,Ambiente MD,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"57,206 km"
227,https://www.carsales.com.au/cars/details/2017-ford-mondeo-titanium-md-auto-my17-5/SSE-AD-13726130/?Cr=227,2017 Ford Mondeo Titanium MD Auto MY17.5,2017,MY17.5,,27000,"$27,000*",Excl. Govt. Charges,120000,SSE-AD-13726130,private,Ford,Mondeo,Titanium MD,NSW,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"120,000 km"
228,https://www.carsales.com.au/cars/details/2016-ford-mondeo-titanium-md-auto/SSE-AD-13911967/?Cr=228,2016 Ford Mondeo Titanium MD Auto,2016,,,27000,"$27,000*",Excl. Govt. Charges,53336,SSE-AD-13911967,private,Ford,Mondeo,Titanium MD,QLD,Hatch,Automatic,4cyl 2.0L Turbo Petrol,Private Seller Car,,"53,336 km"
229,https://www.carsales.com.au/cars/details/2017-ford-mondeo-trend-md-auto-my17/OAG-AD-21331446/?Cr=229,2017 Ford Mondeo Trend MD Auto MY17,2017,MY17,28202.0,27350,"$28,202 Drive Away","$27,350 Excl. Est. Govt. Charges",32217,OAG-AD-21331446,dealer,Ford,Mondeo,Trend MD,QLD,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"32,217 km"
230,https://www.carsales.com.au/cars/details/2017-ford-mondeo-titanium-md-auto-my17-5/SSE-AD-13228839/?Cr=230,2017 Ford Mondeo Titanium MD Auto MY17.5,2017,MY17.5,,27500,"$27,500*",Excl. Govt. Charges,66000,SSE-AD-13228839,private,Ford,Mondeo,Titanium MD,NSW,Hatch,Automatic,4cyl 2.0L Turbo Petrol,Private Seller Car,,"66,000 km"
231,https://www.carsales.com.au/cars/details/2017-ford-mondeo-trend-md-auto-my18-25/OAG-AD-21456359/?Cr=231,2017 Ford Mondeo Trend MD Auto MY18.25,2017,MY18.25,28900.0,27690,"$28,900 Drive Away","$27,690 Excl. Est. Govt. Charges",64838,OAG-AD-21456359,dealer,Ford,Mondeo,Trend MD,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"64,838 km"
232,https://www.carsales.com.au/cars/details/2018-ford-mondeo-titanium-md-auto-my18-25/OAG-AD-21340783/?Cr=232,2018 Ford Mondeo Titanium MD Auto MY18.25,2018,MY18.25,28999.0,27789,"$28,999 Drive Away","$27,789 Excl. Est. Govt. Charges",68903,OAG-AD-21340783,dealer,Ford,Mondeo,Titanium MD,VIC,Hatch,Automatic,4cyl 2.0L Turbo Petrol,Dealer Used Car,,"68,903 km"
233,https://www.carsales.com.au/cars/details/2017-ford-mondeo-titanium-md-auto-my17-5/SSE-AD-13995124/?Cr=233,2017 Ford Mondeo Titanium MD Auto MY17.5,2017,MY17.5,,28500,"$28,500*",Excl. Govt. Charges,36642,SSE-AD-13995124,private,Ford,Mondeo,Titanium MD,NSW,Hatch,Automatic,4cyl 2.0L Turbo Petrol,Private Seller Car,,"36,642 km"
234,https://www.carsales.com.au/cars/details/2019-ford-mondeo-ambiente-md-auto-my19-5/OAG-AD-21260127/?Cr=234,2019 Ford Mondeo Ambiente MD Auto MY19.5,2019,MY19.5,30990.0,29696,"$30,990 Drive Away","$29,696 Excl. Est. Govt. Charges",21024,OAG-AD-21260127,dealer,Ford,Mondeo,Ambiente MD,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"21,024 km"
235,https://www.carsales.com.au/cars/details/2019-ford-mondeo-ambiente-md-auto-my18-75/OAG-AD-21009340/?Cr=235,2019 Ford Mondeo Ambiente MD Auto MY18.75,2019,MY18.75,,29990,"$29,990*",Excl. Govt. Charges,78000,OAG-AD-21009340,dealer,Ford,Mondeo,Ambiente MD,SA,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"78,000 km"
236,https://www.carsales.com.au/cars/details/2017-ford-mondeo-titanium-md-auto-my17-5/OAG-AD-21430785/?Cr=236,2017 Ford Mondeo Titanium MD Auto MY17.5,2017,MY17.5,,29999,"$29,999*",Excl. Govt. Charges,45888,OAG-AD-21430785,dealer,Ford,Mondeo,Titanium MD,NSW,Hatch,Automatic,4cyl 2.0L Turbo Petrol,Dealer Used Car,,"45,888 km"
237,https://www.carsales.com.au/cars/details/2017-ford-mondeo-titanium-md-auto-my17-5/SSE-AD-13867450/?Cr=237,2017 Ford Mondeo Titanium MD Auto MY17.5,2017,MY17.5,,30000,"$30,000*",Excl. Govt. Charges,65000,SSE-AD-13867450,private,Ford,Mondeo,Titanium MD,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"65,000 km"
238,https://www.carsales.com.au/cars/details/2017-ford-mondeo-titanium-md-auto-my18-25/OAG-AD-21202554/?Cr=238,2017 Ford Mondeo Titanium MD Auto MY18.25,2017,MY18.25,31888.0,30928,"$31,888 Drive Away","$30,928 Excl. Est. Govt. Charges",49317,OAG-AD-21202554,dealer,Ford,Mondeo,Titanium MD,QLD,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"49,317 km"
239,https://www.carsales.com.au/cars/details/2016-ford-mondeo-titanium-md-auto/SSE-AD-14185623/?Cr=239,2016 Ford Mondeo Titanium MD Auto,2016,,,31000,"$31,000*",Excl. Govt. Charges,68000,SSE-AD-14185623,private,Ford,Mondeo,Titanium MD,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"68,000 km"
240,https://www.carsales.com.au/cars/details/2018-ford-mondeo-titanium-md-auto-my18-25/SSE-AD-12458073/?Cr=240,2018 Ford Mondeo Titanium MD Auto MY18.25,2018,MY18.25,,31900,"$31,900*",Excl. Govt. Charges,75862,SSE-AD-12458073,private,Ford,Mondeo,Titanium MD,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"75,862 km"
241,https://www.carsales.com.au/cars/details/2016-ford-mondeo-titanium-md-auto/SSE-AD-14077625/?Cr=241,2016 Ford Mondeo Titanium MD Auto,2016,,,32000,"$32,000*",Excl. Govt. Charges,50976,SSE-AD-14077625,private,Ford,Mondeo,Titanium MD,SA,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"50,976 km"
242,https://www.carsales.com.au/cars/details/2018-ford-mondeo-titanium-md-auto-my18-25/OAG-AD-21446601/?Cr=242,2018 Ford Mondeo Titanium MD Auto MY18.25,2018,MY18.25,33995.0,32975,"$33,995 Drive Away","$32,975 Excl. Est. Govt. Charges",50305,OAG-AD-21446601,dealer,Ford,Mondeo,Titanium MD,QLD,Hatch,Automatic,4cyl 2.0L Turbo Petrol,Dealer Used Car,,"50,305 km"
243,https://www.carsales.com.au/cars/details/2017-ford-mondeo-titanium-md-auto-my17-5/SSE-AD-13959305/?Cr=243,2017 Ford Mondeo Titanium MD Auto MY17.5,2017,MY17.5,,36650,"$36,650*",Excl. Govt. Charges,31892,SSE-AD-13959305,private,Ford,Mondeo,Titanium MD,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"31,892 km"
