,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
0,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-103tsi-highline-7-auto/SSE-AD-15453378/?Cr=0,2013 Volkswagen Golf 103TSI Highline 7 Auto,2013,,,7000,"$7,000*",Excl. Govt. Charges,166000,SSE-AD-15453378,private,Volkswagen,Golf,103TSI Highline 7,VIC,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"166,000 km"
1,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-90tsi-comfortline-7-manual-my14/SSE-AD-13420992/?Cr=1,2013 Volkswagen Golf 90TSI Comfortline 7 Manual MY14,2013,MY14,,7500,"$7,500*",Excl. Govt. Charges,135439,SSE-AD-13420992,private,Volkswagen,Golf,90TSI Comfortline 7 Manual,SA,Hatch,Manual,4cyl 1.4L Turbo Petrol,Private Seller Car,,"135,439 km"
2,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-103tsi-highline-7-auto-my14/SSE-AD-16089161/?Cr=2,2013 Volkswagen Golf 103TSI Highline 7 Auto MY14,2013,MY14,,7900,"$7,900*",Excl. Govt. Charges,210700,SSE-AD-16089161,private,Volkswagen,Golf,103TSI Highline 7,VIC,Wagon,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"210,700 km"
3,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-103tdi-comfortline-vi-auto-my13-5/SSE-AD-15119042/?Cr=3,2013 Volkswagen Golf 103TDI Comfortline VI Auto MY13.5,2013,MY13.5,,8800,"$8,800*",Excl. Govt. Charges,224000,SSE-AD-15119042,private,Volkswagen,Golf,103TDI Comfortline VI,SA,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"224,000 km"
4,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-90tsi-7-auto/SSE-AD-16132881/?Cr=4,2013 Volkswagen Golf 90TSI 7 Auto,2013,,,9400,"$9,400*",Excl. Govt. Charges,190000,SSE-AD-16132881,private,Volkswagen,Golf,90TSI 7,NSW,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"190,000 km"
5,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-90tsi-comfortline-7-auto/SSE-AD-15520981/?Cr=5,2013 Volkswagen Golf 90TSI Comfortline 7 Auto,2013,,,9500,"$9,500*",Excl. Govt. Charges,182000,SSE-AD-15520981,private,Volkswagen,Golf,90TSI Comfortline 7,QLD,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"182,000 km"
6,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-90tsi-7-manual-my14/SSE-AD-16129879/?Cr=6,2013 Volkswagen Golf 90TSI 7 Manual MY14,2013,MY14,,9800,"$9,800*",Excl. Govt. Charges,144000,SSE-AD-16129879,private,Volkswagen,Golf,90TSI 7 Manual,NSW,Hatch,Manual,4cyl 1.4L Turbo Petrol,Private Seller Car,,"144,000 km"
7,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-90tsi-7-auto/OAG-AD-22571665/?Cr=7,2013 Volkswagen Golf 90TSI 7 Auto,2013,,,9880,"$9,880*",Excl. Govt. Charges,210949,OAG-AD-22571665,dealer,Volkswagen,Golf,90TSI 7,SA,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Dealer Used Car,,"210,949 km"
8,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-90tsi-7-manual/SSE-AD-16053362/?Cr=8,2013 Volkswagen Golf 90TSI 7 Manual,2013,,,9900,"$9,900*",Excl. Govt. Charges,172898,SSE-AD-16053362,private,Volkswagen,Golf,90TSI 7 Manual,VIC,Hatch,Manual,4cyl 1.4L Turbo Petrol,Private Seller Car,,"172,898 km"
9,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-90tsi-comfortline-7-auto-my14/SSE-AD-15980835/?Cr=9,2013 Volkswagen Golf 90TSI Comfortline 7 Auto MY14,2013,MY14,,10000,"$10,000*",Excl. Govt. Charges,198000,SSE-AD-15980835,private,Volkswagen,Golf,90TSI Comfortline 7,NSW,Wagon,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"198,000 km"
10,https://www.carsales.com.au/cars/details/2013-volkswagen-golf-90tsi-comfortline-7-manual-my14/SSE-AD-15395051/?Cr=10,2013 Volkswagen Golf 90TSI Comfortline 7 Manual MY14,2013,MY14,,10400,"$10,400*",Excl. Govt. Charges,179000,SSE-AD-15395051,private,Volkswagen,Golf,90TSI Comfortline 7 Manual,QLD,Hatch,Manual,4cyl 1.4L Turbo Petrol,Private Seller Car,,"179,000 km"
