,link,title,year,marketing_year,price,price_text,price_info,id,category,make,model,badge,state,body_style,transmission,engine,build_date,odometer
138,https://www.carsales.com.au/cars/details/2021-skoda-octavia-rs-auto-my21/OAG-AD-21395164/?Cr=138,2021 SKODA Octavia RS Auto MY21,2021,MY21,54990.0,"$54,990 Drive Away","$53,358 Excl. Est. Govt. Charges",OAG-AD-21395164,dealer,SKODA,Octavia,   RS  ,QLD,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,"17,540 km"
139,https://www.carsales.com.au/cars/details/2021-skoda-octavia-rs-auto-my21/SSE-AD-14067209/?Cr=139,2021 SKODA Octavia RS Auto MY21,2021,MY21,53500.0,"$53,500*",Excl. Govt. Charges,SSE-AD-14067209,private,SKODA,Octavia,   RS  ,VIC,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,"12,500 km"
140,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6299273/?Cr=140,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,53590.0,"$53,590",Indicative Drive Away*,SHRM-AD-6299273,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,
141,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6300820/?Cr=141,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,53590.0,"$53,590",Indicative Drive Away*,SHRM-AD-6300820,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,
142,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290070/?Cr=142,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,53590.0,"$53,590",Indicative Drive Away*,SHRM-AD-6290070,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,
143,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my22/OAG-AD-21192125/?Cr=143,2022 SKODA Octavia 140TSI Limited Edition Auto MY22,2022,MY22,55888.0,"$55,888 Drive Away","$53,595 Excl. Est. Govt. Charges",OAG-AD-21192125,dealer,SKODA,Octavia,   140TSI Limited Edition  ,VIC,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,101 km
144,https://www.carsales.com.au/cars/details/2021-skoda-octavia-rs-auto-my21/OAG-AD-21076673/?Cr=144,2021 SKODA Octavia RS Auto MY21,2021,MY21,55890.0,"$55,890 Drive Away","$53,597 Excl. Est. Govt. Charges",OAG-AD-21076673,dealer,SKODA,Octavia,   RS  ,VIC,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,"9,550 km"
145,https://www.carsales.com.au/cars/details/2022-skoda-octavia-rs-auto-my22/OAG-AD-20543415/?Cr=145,2022 SKODA Octavia RS Auto MY22,2022,MY22,57260.0,"$57,260 Drive Away","$53,747 Excl. Est. Govt. Charges",OAG-AD-20543415,dealer,SKODA,Octavia,   RS  ,WA,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,"4,569 km"
146,https://www.carsales.com.au/cars/details/2021-skoda-octavia-rs-auto-my22/OAG-AD-21035375/?Cr=146,2021 SKODA Octavia RS Auto MY22,2021,MY22,53888.0,"$53,888*",Excl. Govt. Charges,OAG-AD-21035375,dealer,SKODA,Octavia,   RS  ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,"18,250 km"
147,https://www.carsales.com.au/cars/details/2021-skoda-octavia-140tsi-limited-edition-auto-my21/OAG-AD-21295861/?Cr=147,2021 SKODA Octavia 140TSI Limited Edition Auto MY21,2021,MY21,53890.0,"$53,890",Drive Away,OAG-AD-21295861,dealer,SKODA,Octavia,   140TSI Limited Edition  ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Petrol,Build date Jul 2021,
148,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my22/OAG-AD-21435947/?Cr=148,2022 SKODA Octavia 140TSI Limited Edition Auto MY22,2022,MY22,53990.0,"$53,990",Drive Away,OAG-AD-21435947,dealer,SKODA,Octavia,   140TSI Limited Edition  ,VIC,Wagon,Automatic,4cyl 2.0L Turbo Petrol,Build date Jun 2022,
