,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
221,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-5i-5gen-auto-awd-my18/OAG-AD-21420754/?Cr=221,2017 Subaru Outback 2.5i 5GEN Auto AWD MY18,2017,MY18,27990.0,26814.0,"$27,990 Drive Away","$26,814 Excl. Est. Govt. Charges",134773,OAG-AD-21420754,dealer,Subaru,Outback,2.5i 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"134,773 km"
222,https://www.carsales.com.au/cars/details/2016-subaru-outback-2-5i-premium-5gen-auto-awd-my16/OAG-AD-21433333/?Cr=222,2016 Subaru Outback 2.5i Premium 5GEN Auto AWD MY16,2016,MY16,,26888.0,"$26,888*",Excl. Govt. Charges,172980,OAG-AD-21433333,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,WA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"172,980 km"
223,https://www.carsales.com.au/cars/details/2015-subaru-outback-3-6r-5gen-auto-awd-my15/SSE-AD-14108254/?Cr=223,2015 Subaru Outback 3.6R 5GEN Auto AWD MY15,2015,MY15,,26900.0,"$26,900*",Excl. Govt. Charges,135600,SSE-AD-14108254,private,Subaru,Outback,3.6R 5GEN  AWD,QLD,SUV,Automatic,6cyl 3.6L Petrol,Private Seller Car,,"135,600 km"
224,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-5i-5gen-auto-awd-my17/OAG-AD-21460136/?Cr=224,2017 Subaru Outback 2.5i 5GEN Auto AWD MY17,2017,MY17,,26910.0,"$26,910*",Excl. Govt. Charges,104338,OAG-AD-21460136,dealer,Subaru,Outback,2.5i 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"104,338 km"
225,https://www.carsales.com.au/cars/details/2015-subaru-outback-2-0d-premium-5gen-auto-awd-my15/OAG-AD-21016029/?Cr=225,2015 Subaru Outback 2.0D Premium 5GEN Auto AWD MY15,2015,MY15,,26950.0,"$26,950*",Excl. Govt. Charges,94858,OAG-AD-21016029,dealer,Subaru,Outback,2.0D Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"94,858 km"
226,https://www.carsales.com.au/cars/details/2018-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-21437207/?Cr=226,2018 Subaru Outback 2.0D 5GEN Auto AWD MY19,2018,MY19,,26980.0,"$26,980*",Excl. Govt. Charges,131148,OAG-AD-21437207,dealer,Subaru,Outback,2.0D 5GEN  AWD,WA,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"131,148 km"
227,https://www.carsales.com.au/cars/details/2015-subaru-outback-2-0d-premium-5gen-auto-awd-my15/OAG-AD-21342629/?Cr=227,2015 Subaru Outback 2.0D Premium 5GEN Auto AWD MY15,2015,MY15,,26989.0,"$26,989*",Excl. Govt. Charges,110550,OAG-AD-21342629,dealer,Subaru,Outback,2.0D Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"110,550 km"
228,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-5i-5gen-auto-awd-my17/OAG-AD-21306214/?Cr=228,2017 Subaru Outback 2.5i 5GEN Auto AWD MY17,2017,MY17,,26990.0,"$26,990*",Excl. Govt. Charges,114020,OAG-AD-21306214,dealer,Subaru,Outback,2.5i 5GEN  AWD,SA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"114,020 km"
229,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-0d-5gen-auto-awd-my18/OAG-AD-21413557/?Cr=229,2017 Subaru Outback 2.0D 5GEN Auto AWD MY18,2017,MY18,,26990.0,"$26,990*",Excl. Govt. Charges,130834,OAG-AD-21413557,dealer,Subaru,Outback,2.0D 5GEN  AWD,SA,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"130,834 km"
230,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-0d-5gen-auto-awd-my17/OAG-AD-21413561/?Cr=230,2017 Subaru Outback 2.0D 5GEN Auto AWD MY17,2017,MY17,,26990.0,"$26,990*",Excl. Govt. Charges,129544,OAG-AD-21413561,dealer,Subaru,Outback,2.0D 5GEN  AWD,SA,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"129,544 km"
231,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-5i-5gen-auto-awd-my17/OAG-AD-21210808/?Cr=231,2017 Subaru Outback 2.5i 5GEN Auto AWD MY17,2017,MY17,,26990.0,"$26,990*",Excl. Govt. Charges,133617,OAG-AD-21210808,dealer,Subaru,Outback,2.5i 5GEN  AWD,SA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"133,617 km"
232,https://www.carsales.com.au/cars/details/2017-subaru-outback-3-6r-5gen-auto-awd-my18/OAG-AD-21010938/?Cr=232,2017 Subaru Outback 3.6R 5GEN Auto AWD MY18,2017,MY18,,26990.0,"$26,990*",Excl. Govt. Charges,138000,OAG-AD-21010938,dealer,Subaru,Outback,3.6R 5GEN  AWD,NSW,SUV,Automatic,6cyl 3.6L Petrol,Dealer Used Car,,"138,000 km"
