,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
0,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-90tsi-7-manual-my15/OAG-AD-22577765/?Cr=0,2015 Volkswagen Golf 90TSI 7 Manual MY15,2015,MY15,,7910,"$7,910*",Excl. Govt. Charges,243050,OAG-AD-22577765,dealer,Volkswagen,Golf,90TSI 7 Manual,ACT,Hatch,Manual,4cyl 1.4L Turbo Petrol,Dealer Used Car,,"243,050 km"
1,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-90tsi-7-manual-my15/SSE-AD-16111622/?Cr=1,2015 Volkswagen Golf 90TSI 7 Manual MY15,2015,MY15,,10000,"$10,000*",Excl. Govt. Charges,223000,SSE-AD-16111622,private,Volkswagen,Golf,90TSI 7 Manual,VIC,Hatch,Manual,4cyl 1.4L Turbo Petrol,Private Seller Car,,"223,000 km"
2,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-92tsi-trendline-7-auto-my16/SSE-AD-15648280/?Cr=2,2015 Volkswagen Golf 92TSI Trendline 7 Auto MY16,2015,MY16,,10500,"$10,500*",Excl. Govt. Charges,227000,SSE-AD-15648280,private,Volkswagen,Golf,92TSI Trendline 7,VIC,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"227,000 km"
3,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-110tdi-highline-7-auto-my15/SSE-AD-15281674/?Cr=3,2015 Volkswagen Golf 110TDI Highline 7 Auto MY15,2015,MY15,,11000,"$11,000*",Excl. Govt. Charges,208000,SSE-AD-15281674,private,Volkswagen,Golf,110TDI Highline 7,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"208,000 km"
4,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-110tdi-highline-7-auto-my15/SSE-AD-14289015/?Cr=4,2015 Volkswagen Golf 110TDI Highline 7 Auto MY15,2015,MY15,,11750,"$11,750*",Excl. Govt. Charges,185000,SSE-AD-14289015,private,Volkswagen,Golf,110TDI Highline 7,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"185,000 km"
5,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-90tsi-7-manual-my15/SSE-AD-15590232/?Cr=5,2015 Volkswagen Golf 90TSI 7 Manual MY15,2015,MY15,,11990,"$11,990*",Excl. Govt. Charges,99875,SSE-AD-15590232,private,Volkswagen,Golf,90TSI 7 Manual,QLD,Hatch,Manual,4cyl 1.4L Turbo Petrol,Private Seller Car,,"99,875 km"
6,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-92tsi-7-manual-my16/SSE-AD-15867705/?Cr=6,2015 Volkswagen Golf 92TSI 7 Manual MY16,2015,MY16,,12000,"$12,000*",Excl. Govt. Charges,144098,SSE-AD-15867705,private,Volkswagen,Golf,92TSI 7 Manual,SA,Hatch,Manual,4cyl 1.4L Turbo Petrol,Private Seller Car,,"144,098 km"
7,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-110tdi-highline-7-auto-my15/SSE-AD-16038023/?Cr=7,2015 Volkswagen Golf 110TDI Highline 7 Auto MY15,2015,MY15,,12000,"$12,000*",Excl. Govt. Charges,174000,SSE-AD-16038023,private,Volkswagen,Golf,110TDI Highline 7,NSW,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"174,000 km"
8,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-90tsi-7-manual-my15/SSE-AD-15271457/?Cr=8,2015 Volkswagen Golf 90TSI 7 Manual MY15,2015,MY15,,12500,"$12,500*",Excl. Govt. Charges,138000,SSE-AD-15271457,private,Volkswagen,Golf,90TSI 7 Manual,NSW,Hatch,Manual,4cyl 1.4L Turbo Petrol,Private Seller Car,,"138,000 km"
9,https://www.carsales.com.au/cars/details/2015-volkswagen-golf-92tsi-trendline-7-auto-my16/SSE-AD-16033833/?Cr=9,2015 Volkswagen Golf 92TSI Trendline 7 Auto MY16,2015,MY16,,12500,"$12,500*",Excl. Govt. Charges,149000,SSE-AD-16033833,private,Volkswagen,Golf,92TSI Trendline 7,QLD,Wagon,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"149,000 km"
