,link,title,year,marketing_year,price,price_text,price_info,id,category,make,model,badge,state,body_style,transmission,engine,build_date,odometer
200,https://www.carsales.com.au/cars/details/2007-ford-mondeo-xr5-turbo-ma-manual/SSE-AD-13411590/?Cr=200,2007 Ford Mondeo XR5 Turbo MA Manual,2007,,9500,"$9,500*",Excl. Govt. Charges,SSE-AD-13411590,private,Ford,Mondeo,   XR5 Turbo MA Manual,QLD,Hatch,Manual,5cyl 2.5L Turbo Petrol,,"187,800 km"
201,https://www.carsales.com.au/cars/details/2016-ford-mondeo-ambiente-md-auto/SSE-AD-13088660/?Cr=201,2016 Ford Mondeo Ambiente MD Auto,2016,,20990,"$20,990*",Excl. Govt. Charges,SSE-AD-13088660,private,Ford,Mondeo,   Ambiente MD ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"100,000 km"
202,https://www.carsales.com.au/cars/details/2011-ford-mondeo-lx-tdci-mc-auto/SSE-AD-13948543/?Cr=202,2011 Ford Mondeo LX TDCi MC Auto,2011,,3499,"$3,499*",Excl. Govt. Charges,SSE-AD-13948543,private,Ford,Mondeo,   LX TDCi MC ,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"195,500 km"
203,https://www.carsales.com.au/cars/details/2015-ford-mondeo-ambiente-md-auto/SSE-AD-13550779/?Cr=203,2015 Ford Mondeo Ambiente MD Auto,2015,,12000,"$12,000*",Excl. Govt. Charges,SSE-AD-13550779,private,Ford,Mondeo,   Ambiente MD ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"218,643 km"
204,https://www.carsales.com.au/cars/details/2017-ford-mondeo-ambiente-md-auto-my17-5/OAG-AD-21435273/?Cr=204,2017 Ford Mondeo Ambiente MD Auto MY17.5,2017,MY17.5,16998,"$16,998*",Excl. Govt. Charges,OAG-AD-21435273,dealer,Ford,Mondeo,   Ambiente MD  ,WA,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"131,199 km"
205,https://www.carsales.com.au/cars/details/2012-ford-mondeo-zetec-ecoboost-mc-auto/SSE-AD-13449739/?Cr=205,2012 Ford Mondeo Zetec EcoBoost MC Auto,2012,,9999,"$9,999*",Excl. Govt. Charges,SSE-AD-13449739,private,Ford,Mondeo,   Zetec EcoBoost MC ,VIC,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,"222,000 km"
206,https://www.carsales.com.au/cars/details/2014-ford-mondeo-lx-tdci-mc-auto/SSE-AD-11894098/?Cr=206,2014 Ford Mondeo LX TDCi MC Auto,2014,,8350,"$8,350*",Excl. Govt. Charges,SSE-AD-11894098,private,Ford,Mondeo,   LX TDCi MC ,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"284,610 km"
207,https://www.carsales.com.au/cars/details/2011-ford-mondeo-titanium-tdci-mc-auto/SSE-AD-14088976/?Cr=207,2011 Ford Mondeo Titanium TDCi MC Auto,2011,,9400,"$9,400*",Excl. Govt. Charges,SSE-AD-14088976,private,Ford,Mondeo,   Titanium TDCi MC ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"215,000 km"
208,https://www.carsales.com.au/cars/details/2014-ford-mondeo-lx-tdci-mc-auto/SSE-AD-13679458/?Cr=208,2014 Ford Mondeo LX TDCi MC Auto,2014,,8000,"$8,000*",Excl. Govt. Charges,SSE-AD-13679458,private,Ford,Mondeo,   LX TDCi MC ,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"250,000 km"
209,https://www.carsales.com.au/cars/details/2018-ford-mondeo-ambiente-md-auto-my18-25/OAG-AD-21419473/?Cr=209,2018 Ford Mondeo Ambiente MD Auto MY18.25,2018,MY18.25,18990,"$18,990*",Excl. Govt. Charges,OAG-AD-21419473,dealer,Ford,Mondeo,   Ambiente MD  ,WA,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"108,494 km"
210,https://www.carsales.com.au/cars/details/2019-ford-mondeo-ambiente-md-auto-my19-5/OAG-AD-21365460/?Cr=210,2019 Ford Mondeo Ambiente MD Auto MY19.5,2019,MY19.5,18999,"$18,999 Drive Away","$18,193 Excl. Est. Govt. Charges",OAG-AD-21365460,dealer,Ford,Mondeo,   Ambiente MD  ,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"157,742 km"
211,https://www.carsales.com.au/cars/details/2008-ford-mondeo-tdci-ma-auto/SSE-AD-12062511/?Cr=211,2008 Ford Mondeo TDCi MA Auto,2008,,7550,"$7,550*",Excl. Govt. Charges,SSE-AD-12062511,private,Ford,Mondeo,   TDCi MA ,SA,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"164,000 km"
212,https://www.carsales.com.au/cars/details/2012-ford-mondeo-lx-tdci-mc-auto/SSE-AD-12679620/?Cr=212,2012 Ford Mondeo LX TDCi MC Auto,2012,,6000,"$6,000*",Excl. Govt. Charges,SSE-AD-12679620,private,Ford,Mondeo,   LX TDCi MC ,WA,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"245,000 km"
213,https://www.carsales.com.au/cars/details/2017-ford-mondeo-titanium-md-auto-my17/SSE-AD-13833998/?Cr=213,2017 Ford Mondeo Titanium MD Auto MY17,2017,MY17,24500,"$24,500*",Excl. Govt. Charges,SSE-AD-13833998,private,Ford,Mondeo,   Titanium MD  ,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"105,000 km"
214,https://www.carsales.com.au/cars/details/2010-ford-mondeo-titanium-mb-auto-my11/OAG-AD-21446080/?Cr=214,2010 Ford Mondeo Titanium MB Auto MY11,2010,MY11,14990,"$14,990 Drive Away","$14,343 Excl. Est. Govt. Charges",OAG-AD-21446080,dealer,Ford,Mondeo,   Titanium MB  ,VIC,Hatch,Automatic,4cyl 2.3L Petrol,,"129,823 km"
215,https://www.carsales.com.au/cars/details/2015-ford-mondeo-trend-md-auto/SSE-AD-14159918/?Cr=215,2015 Ford Mondeo Trend MD Auto,2015,,12900,"$12,900*",Excl. Govt. Charges,SSE-AD-14159918,private,Ford,Mondeo,   Trend MD ,ACT,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"199,900 km"
216,https://www.carsales.com.au/cars/details/2011-ford-mondeo-zetec-tdci-mc-auto/SSE-AD-5987384/?Cr=216,2011 Ford Mondeo Zetec TDCi MC Auto,2011,,7200,"$7,200*",Excl. Govt. Charges,SSE-AD-5987384,private,Ford,Mondeo,   Zetec TDCi MC ,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"276,000 km"
217,https://www.carsales.com.au/cars/details/2017-ford-mondeo-ambiente-md-auto-my17-5/SSE-AD-14080687/?Cr=217,2017 Ford Mondeo Ambiente MD Auto MY17.5,2017,MY17.5,17000,"$17,000*",Excl. Govt. Charges,SSE-AD-14080687,private,Ford,Mondeo,   Ambiente MD  ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"165,000 km"
218,https://www.carsales.com.au/cars/details/2017-ford-mondeo-ambiente-md-auto-my17-5/OAG-AD-21417631/?Cr=218,2017 Ford Mondeo Ambiente MD Auto MY17.5,2017,MY17.5,16990,"$16,990*",Excl. Govt. Charges,OAG-AD-21417631,dealer,Ford,Mondeo,   Ambiente MD  ,SA,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"163,789 km"
219,https://www.carsales.com.au/cars/details/2011-ford-mondeo-lx-tdci-mc-auto/SSE-AD-5975621/?Cr=219,2011 Ford Mondeo LX TDCi MC Auto,2011,,7900,"$7,900*",Excl. Govt. Charges,SSE-AD-5975621,private,Ford,Mondeo,   LX TDCi MC ,NSW,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"173,200 km"
220,https://www.carsales.com.au/cars/details/2018-ford-mondeo-titanium-md-auto-my18-25/OAG-AD-21446601/?Cr=220,2018 Ford Mondeo Titanium MD Auto MY18.25,2018,MY18.25,33995,"$33,995 Drive Away","$32,975 Excl. Est. Govt. Charges",OAG-AD-21446601,dealer,Ford,Mondeo,   Titanium MD  ,QLD,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,"50,305 km"
221,https://www.carsales.com.au/cars/details/2014-ford-mondeo-lx-mc-auto/SSE-AD-13984326/?Cr=221,2014 Ford Mondeo LX MC Auto,2014,,10000,"$10,000*",Excl. Govt. Charges,SSE-AD-13984326,private,Ford,Mondeo,   LX MC ,SA,Hatch,Automatic,4cyl 2.3L Petrol,,"94,408 km"
222,https://www.carsales.com.au/cars/details/2016-ford-mondeo-ambiente-md-auto/SSE-AD-13848982/?Cr=222,2016 Ford Mondeo Ambiente MD Auto,2016,,14500,"$14,500*",Excl. Govt. Charges,SSE-AD-13848982,private,Ford,Mondeo,   Ambiente MD ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"166,345 km"
223,https://www.carsales.com.au/cars/details/2016-ford-mondeo-titanium-md-auto/OAG-AD-21446641/?Cr=223,2016 Ford Mondeo Titanium MD Auto,2016,,24850,"$24,850*",Excl. Govt. Charges,OAG-AD-21446641,dealer,Ford,Mondeo,   Titanium MD ,QLD,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,"78,431 km"
224,https://www.carsales.com.au/cars/details/2011-ford-mondeo-lx-tdci-mc-auto/SSE-AD-13748006/?Cr=224,2011 Ford Mondeo LX TDCi MC Auto,2011,,5500,"$5,500*",Excl. Govt. Charges,SSE-AD-13748006,private,Ford,Mondeo,   LX TDCi MC ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"392,889 km"
225,https://www.carsales.com.au/cars/details/2013-ford-mondeo-zetec-ecoboost-mc-auto/OAG-AD-21361704/?Cr=225,2013 Ford Mondeo Zetec EcoBoost MC Auto,2013,,12990,"$12,990 Drive Away","$12,582 Excl. Est. Govt. Charges",OAG-AD-21361704,dealer,Ford,Mondeo,   Zetec EcoBoost MC ,QLD,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,"114,302 km"
226,https://www.carsales.com.au/cars/details/2009-ford-mondeo-lx-mb-auto/SSE-AD-13325414/?Cr=226,2009 Ford Mondeo LX MB Auto,2009,,9500,"$9,500*",Excl. Govt. Charges,SSE-AD-13325414,private,Ford,Mondeo,   LX MB ,NT,Hatch,Automatic,4cyl 2.3L Petrol,,"78,000 km"
227,https://www.carsales.com.au/cars/details/2016-ford-mondeo-titanium-md-auto/SSE-AD-14077625/?Cr=227,2016 Ford Mondeo Titanium MD Auto,2016,,32000,"$32,000*",Excl. Govt. Charges,SSE-AD-14077625,private,Ford,Mondeo,   Titanium MD ,SA,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"50,976 km"
228,https://www.carsales.com.au/cars/details/2010-ford-mondeo-xr5-turbo-mb-manual/SSE-AD-13178071/?Cr=228,2010 Ford Mondeo XR5 Turbo MB Manual,2010,,10800,"$10,800*",Excl. Govt. Charges,SSE-AD-13178071,private,Ford,Mondeo,   XR5 Turbo MB Manual,NSW,Hatch,Manual,5cyl 2.5L Turbo Petrol,,"202,200 km"
229,https://www.carsales.com.au/cars/details/2018-ford-mondeo-ambiente-md-auto-my18-75/OAG-AD-21447083/?Cr=229,2018 Ford Mondeo Ambiente MD Auto MY18.75,2018,MY18.75,24888,"$24,888 Drive Away","$23,838 Excl. Est. Govt. Charges",OAG-AD-21447083,dealer,Ford,Mondeo,   Ambiente MD  ,VIC,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,"55,500 km"
230,https://www.carsales.com.au/cars/details/2017-ford-mondeo-trend-md-auto-my18-25/OAG-AD-21415860/?Cr=230,2017 Ford Mondeo Trend MD Auto MY18.25,2017,MY18.25,23846,"$23,846 Drive Away","$23,120 Excl. Est. Govt. Charges",OAG-AD-21415860,dealer,Ford,Mondeo,   Trend MD  ,QLD,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,"99,382 km"
231,https://www.carsales.com.au/cars/details/2010-ford-mondeo-lx-tdci-mc-auto/SSE-AD-13128956/?Cr=231,2010 Ford Mondeo LX TDCi MC Auto,2010,,5500,"$5,500*",Excl. Govt. Charges,SSE-AD-13128956,private,Ford,Mondeo,   LX TDCi MC ,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"248,572 km"
232,https://www.carsales.com.au/cars/details/2015-ford-mondeo-trend-md-auto/OAG-AD-21445190/?Cr=232,2015 Ford Mondeo Trend MD Auto,2015,,17990,"$17,990*",Excl. Govt. Charges,OAG-AD-21445190,dealer,Ford,Mondeo,   Trend MD ,SA,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"90,329 km"
233,https://www.carsales.com.au/cars/details/2008-ford-mondeo-tdci-ma-auto/SSE-AD-13780126/?Cr=233,2008 Ford Mondeo TDCi MA Auto,2008,,4800,"$4,800*",Excl. Govt. Charges,SSE-AD-13780126,private,Ford,Mondeo,   TDCi MA ,SA,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"312,000 km"
234,https://www.carsales.com.au/cars/details/2018-ford-mondeo-ambiente-md-auto-my18-75/OAG-AD-21249546/?Cr=234,2018 Ford Mondeo Ambiente MD Auto MY18.75,2018,MY18.75,16999,"$16,999 Drive Away","$16,268 Excl. Est. Govt. Charges",OAG-AD-21249546,dealer,Ford,Mondeo,   Ambiente MD  ,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"114,125 km"
235,https://www.carsales.com.au/cars/details/2007-ford-mondeo-lx-ma-auto/SSE-AD-13730489/?Cr=235,2007 Ford Mondeo LX MA Auto,2007,,9100,"$9,100*",Excl. Govt. Charges,SSE-AD-13730489,private,Ford,Mondeo,   LX MA ,VIC,Sedan,Automatic,4cyl 2.3L Petrol,,"116,000 km"
236,https://www.carsales.com.au/cars/details/2013-ford-mondeo-lx-tdci-mc-auto/OAG-AD-20865424/?Cr=236,2013 Ford Mondeo LX TDCi MC Auto,2013,,10888,"$10,888*",Excl. Govt. Charges,OAG-AD-20865424,dealer,Ford,Mondeo,   LX TDCi MC ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"178,779 km"
237,https://www.carsales.com.au/cars/details/2015-ford-mondeo-titanium-md-auto/SSE-AD-14152060/?Cr=237,2015 Ford Mondeo Titanium MD Auto,2015,,17000,"$17,000*",Excl. Govt. Charges,SSE-AD-14152060,private,Ford,Mondeo,   Titanium MD ,WA,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"258,000 km"
238,https://www.carsales.com.au/cars/details/2011-ford-mondeo-lx-tdci-mc-auto/OAG-AD-20609020/?Cr=238,2011 Ford Mondeo LX TDCi MC Auto,2011,,11990,"$11,990 Drive Away","$11,461 Excl. Est. Govt. Charges",OAG-AD-20609020,dealer,Ford,Mondeo,   LX TDCi MC ,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,,"201,000 km"
239,https://www.carsales.com.au/cars/details/2015-ford-mondeo-titanium-md-auto/OAG-AD-21444800/?Cr=239,2015 Ford Mondeo Titanium MD Auto,2015,,24990,"$24,990*",Excl. Govt. Charges,OAG-AD-21444800,dealer,Ford,Mondeo,   Titanium MD ,SA,Hatch,Automatic,4cyl 2.0L Turbo Diesel,,"58,181 km"
