,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
21,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21012290/?Cr=21,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,34990.0,33940.0,"$34,990 Drive Away","$33,940 Excl. Est. Govt. Charges",59494,OAG-AD-21012290,dealer,Subaru,Outback,2.5i 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"59,494 km"
22,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21211012/?Cr=22,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,35990.0,34495.0,"$35,990 Drive Away","$34,495 Excl. Est. Govt. Charges",85097,OAG-AD-21211012,dealer,Subaru,Outback,2.5i 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"85,097 km"
23,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-5gen-auto-awd-my20/OAG-AD-21425970/?Cr=23,2020 Subaru Outback 2.5i 5GEN Auto AWD MY20,2020,MY20,,34567.0,"$34,567*",Excl. Govt. Charges,125404,OAG-AD-21425970,dealer,Subaru,Outback,2.5i 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"125,404 km"
24,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21380315/?Cr=24,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,34888.0,"$34,888*",Excl. Govt. Charges,107865,OAG-AD-21380315,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"107,865 km"
25,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21258643/?Cr=25,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,36990.0,35453.0,"$36,990 Drive Away","$35,453 Excl. Est. Govt. Charges",72187,OAG-AD-21258643,dealer,Subaru,Outback,2.5i 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"72,187 km"
26,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-20989430/?Cr=26,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,37142.0,35605.0,"$37,142 Drive Away","$35,605 Excl. Est. Govt. Charges",79022,OAG-AD-20989430,dealer,Subaru,Outback,2.0D 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"79,022 km"
27,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21211857/?Cr=27,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,35870.0,"$35,870*",Excl. Govt. Charges,61302,OAG-AD-21211857,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"61,302 km"
28,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21219774/?Cr=28,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,36995.0,35888.0,"$36,995 Drive Away","$35,888 Excl. Est. Govt. Charges",52145,OAG-AD-21219774,dealer,Subaru,Outback,2.5i 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"52,145 km"
29,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21289162/?Cr=29,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,,35975.0,"$35,975*",Excl. Govt. Charges,52918,OAG-AD-21289162,dealer,Subaru,Outback,2.5i 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"52,918 km"
30,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21303017/?Cr=30,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,,35987.0,"$35,987*",Excl. Govt. Charges,39550,OAG-AD-21303017,dealer,Subaru,Outback,2.5i 5GEN  AWD,SA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"39,550 km"
31,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-20773243/?Cr=31,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,37888.0,36317.0,"$37,888 Drive Away","$36,317 Excl. Est. Govt. Charges",105983,OAG-AD-20773243,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"105,983 km"
32,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-20770875/?Cr=32,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,37888.0,36317.0,"$37,888 Drive Away","$36,317 Excl. Est. Govt. Charges",89413,OAG-AD-20770875,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"89,413 km"
33,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21221505/?Cr=33,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,36580.0,"$36,580*",Excl. Govt. Charges,79880,OAG-AD-21221505,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"79,880 km"
34,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-21101359/?Cr=34,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,,36900.0,"$36,900*",Excl. Govt. Charges,26276,OAG-AD-21101359,dealer,Subaru,Outback,2.0D 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"26,276 km"
35,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21446395/?Cr=35,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,,36990.0,"$36,990*",Excl. Govt. Charges,43127,OAG-AD-21446395,dealer,Subaru,Outback,2.5i 5GEN  AWD,TAS,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"43,127 km"
36,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my20/OAG-AD-21428435/?Cr=36,2019 Subaru Outback 2.5i 5GEN Auto AWD MY20,2019,MY20,,36990.0,"$36,990*",Excl. Govt. Charges,58098,OAG-AD-21428435,dealer,Subaru,Outback,2.5i 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"58,098 km"
37,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21294646/?Cr=37,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,38880.0,37267.0,"$38,880 Drive Away","$37,267 Excl. Est. Govt. Charges",73239,OAG-AD-21294646,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"73,239 km"
38,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21231009/?Cr=38,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,38990.0,37377.0,"$38,990 Drive Away","$37,377 Excl. Est. Govt. Charges",65101,OAG-AD-21231009,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"65,101 km"
39,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21131402/?Cr=39,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,37700.0,"$37,700*",Excl. Govt. Charges,69622,OAG-AD-21131402,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"69,622 km"
40,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-0d-5gen-auto-awd-my20/OAG-AD-20980098/?Cr=40,2020 Subaru Outback 2.0D 5GEN Auto AWD MY20,2020,MY20,,37888.0,"$37,888*",Excl. Govt. Charges,54277,OAG-AD-20980098,dealer,Subaru,Outback,2.0D 5GEN  AWD,WA,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"54,277 km"
41,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21441506/?Cr=41,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,37930.0,"$37,930*",Excl. Govt. Charges,75038,OAG-AD-21441506,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"75,038 km"
42,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21398904/?Cr=42,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,37950.0,"$37,950*",Excl. Govt. Charges,75065,OAG-AD-21398904,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"75,065 km"
43,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-0d-5gen-auto-awd-my20/OAG-AD-21078737/?Cr=43,2020 Subaru Outback 2.0D 5GEN Auto AWD MY20,2020,MY20,,37990.0,"$37,990*",Excl. Govt. Charges,57255,OAG-AD-21078737,dealer,Subaru,Outback,2.0D 5GEN  AWD,SA,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"57,255 km"
44,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21272896/?Cr=44,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,37990.0,"$37,990*",Excl. Govt. Charges,91919,OAG-AD-21272896,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"91,919 km"
45,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-21330206/?Cr=45,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,,37990.0,"$37,990*",Excl. Govt. Charges,46916,OAG-AD-21330206,dealer,Subaru,Outback,2.0D 5GEN  AWD,WA,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"46,916 km"
46,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-21039148/?Cr=46,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,,37999.0,"$37,999*",Excl. Govt. Charges,27740,OAG-AD-21039148,dealer,Subaru,Outback,2.0D 5GEN  AWD,WA,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"27,740 km"
47,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21462031/?Cr=47,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,37999.0,"$37,999*",Excl. Govt. Charges,63758,OAG-AD-21462031,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"63,758 km"
48,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/SSE-AD-14098864/?Cr=48,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,38000.0,"$38,000*",Excl. Govt. Charges,73000,SSE-AD-14098864,private,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"73,000 km"
49,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-premium-5gen-auto-awd-my19/SSE-AD-13598720/?Cr=49,2019 Subaru Outback 2.0D Premium 5GEN Auto AWD MY19,2019,MY19,,38000.0,"$38,000*",Excl. Govt. Charges,70300,SSE-AD-13598720,private,Subaru,Outback,2.0D Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"70,300 km"
50,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21400353/?Cr=50,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2019,MY20,,38100.0,"$38,100*",Excl. Govt. Charges,34993,OAG-AD-21400353,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"34,993 km"
51,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21371664/?Cr=51,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,39990.0,38335.0,"$39,990 Drive Away","$38,335 Excl. Est. Govt. Charges",17227,OAG-AD-21371664,dealer,Subaru,Outback,2.5i 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"17,227 km"
52,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21354534/?Cr=52,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,39990.0,38335.0,"$39,990 Drive Away","$38,335 Excl. Est. Govt. Charges",18878,OAG-AD-21354534,dealer,Subaru,Outback,2.5i 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"18,878 km"
53,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21346466/?Cr=53,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,39990.0,38335.0,"$39,990 Drive Away","$38,335 Excl. Est. Govt. Charges",23763,OAG-AD-21346466,dealer,Subaru,Outback,2.5i 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"23,763 km"
54,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21454419/?Cr=54,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,38650.0,"$38,650*",Excl. Govt. Charges,88346,OAG-AD-21454419,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"88,346 km"
55,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-5gen-auto-awd-my20/OAG-AD-21427238/?Cr=55,2020 Subaru Outback 2.5i 5GEN Auto AWD MY20,2020,MY20,,38990.0,"$38,990*",Excl. Govt. Charges,56738,OAG-AD-21427238,dealer,Subaru,Outback,2.5i 5GEN  AWD,TAS,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"56,738 km"
56,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21426775/?Cr=56,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,,38990.0,"$38,990*",Excl. Govt. Charges,13023,OAG-AD-21426775,dealer,Subaru,Outback,2.5i 5GEN  AWD,SA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"13,023 km"
57,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-5gen-auto-awd-my20/OAG-AD-21327685/?Cr=57,2020 Subaru Outback 2.5i 5GEN Auto AWD MY20,2020,MY20,,39388.0,"$39,388*",Excl. Govt. Charges,41000,OAG-AD-21327685,dealer,Subaru,Outback,2.5i 5GEN  AWD,WA,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"41,000 km"
58,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21248652/?Cr=58,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,39555.0,"$39,555*",Excl. Govt. Charges,55056,OAG-AD-21248652,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"55,056 km"
59,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21150755/?Cr=59,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,,39670.0,"$39,670*",Excl. Govt. Charges,55685,OAG-AD-21150755,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"55,685 km"
60,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/SSE-AD-13537284/?Cr=60,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,39900.0,"$39,900*",Excl. Govt. Charges,24000,SSE-AD-13537284,private,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"24,000 km"
61,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21352666/?Cr=61,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,,39950.0,"$39,950*",Excl. Govt. Charges,41092,OAG-AD-21352666,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"41,092 km"
